Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
71,P1,author,19810,single,Q1,What book has Robert Graysmith written?,Zodiac (book),Zodiac,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.46153846153846156,0.5,0.6666666666666666,0.06541924356118012,0.819486677646637
72,P1,author,19810,single,Q1,What book has Nancy Garden written?,Annie on My Mind,Annie on My Mind,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
73,P1,author,19810,single,Q1,What book has Benjamin Barber written?,Jihad vs. McWorld,Jihad vs McWorld,hallucination,correct,correct,correct,hallucination,correct,0,0.9411764705882353,0.5,1.0,0.13512001548070346,0.9919174313545227
74,P1,author,19810,single,Q1,What book has Maureen F. McHugh written?,China Mountain Zhang,China Mountain Zhang,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
75,P1,author,19810,single,Q1,What book has Kjartan Poskitt written?,Murderous Maths,The Mine Series,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.19098445773124695
76,P1,author,19810,single,Q1,What book has Nick Arnold written?,Horrible Science,The Horrible Science of Pets,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5714285714285714,0.4,0.5714285714285715,0.11362193664674995,0.6698684692382812
77,P1,author,19810,single,Q1,What book has Thomas Rockwell written?,How to Eat Fried Worms,How to Eat Fried Worms,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
78,P1,author,19810,single,Q1,What book has J. D. Beresford written?,The Hampdenshire Wonder,The Hampdenshire Wonder,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
79,P1,author,19810,single,Q1,What book has Susan Kay written?,Phantom (Kay novel),Phantom of the Opera,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.44999999999999996,0.16666666666666666,0.28571428571428575,0.08034284189446518,0.5665795803070068
80,P1,author,19810,single,Q1,What book has M. Ageyev written?,Novel with Cocaine,Death of Vanya,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.1366371214389801
81,P1,author,19810,single,Q1,What book has Traci Harding written?,Tablet of Destinies (book),"The Ancient Future, The Ancient Future Trilogy, The Secret Magdalene",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16176470588235292,0.0,0.0,0.0,0.20935288071632385
82,P1,author,19810,single,Q1,What book has William Shunn written?,Dance of the Yellow-Breasted Luddites,Outside the Gates,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2432432432432432,0.14285714285714285,0.2222222222222222,0.05833544737207805,0.1404697448015213
83,P1,author,19810,single,Q1,What book has Guy Davenport written?,The Logia of Yeshua,The Geography of the Imagination,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.40625,0.2857142857142857,0.4444444444444445,0.06389431042462725,0.227591872215271
84,P1,author,19810,single,Q1,What book has Jean Lee Latham written?,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
85,P1,author,19810,single,Q1,What book has Laura Adams Armer written?,Waterless Mountain,Dust Bowl migrants,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,-0.02880362793803215
86,P1,author,19810,single,Q1,What book has Denis Guedj written?,The Parrot's Theorem,The Birth of Perspective,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.29166666666666663,0.16666666666666666,0.25,0.08034284189446518,0.24511508643627167
87,P1,author,19810,single,Q1,What book has James Plunkett written?,Strumpet City,Strumpet City,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
88,P1,author,19810,single,Q1,What book has Willard Price written?,African Adventure,Adventure series,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.3333333333333333,0.5,0.1495348781221221,0.6060954928398132
89,P1,author,19810,single,Q1,What book has Maia Wojciechowska written?,Shadow of a Bull,Shadow of the Bear,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.6666666666666667,0.3333333333333333,0.5,0.16990442448471224,0.7546866536140442
90,P1,author,19810,single,Q1,What book has Arthur Bowie Chrisman written?,Shen of the Sea,The Big Box,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.28571428571428575,0.0,0.2317623645067215
91,P1,author,19810,single,Q1,What book has Monica Shannon written?,Dobry,Mother Carey's Chickens,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.1716088205575943
92,P1,author,19810,single,Q1,What book has Alain-René Lesage written?,Gil Blas,Gil Blas de Santillane,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.36363636363636365,0.5,0.6666666666666666,0.16990442448471224,0.7023157477378845
93,P1,author,19810,single,Q1,What book has Thorbjørn Egner written?,When the Robbers Came to Cardamom Town,Alf Prøysen's Nye Nisse Eventyr,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13157894736842102,0.0,0.0,0.0,0.043744880706071854
94,P1,author,19810,single,Q1,What book has Lois Lenski written?,Strawberry Girl,Strawberry Girl,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
95,P1,author,19810,single,Q1,What book has Janette Sebring Lowrey written?,The Poky Little Puppy,Belles on their Toes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2629725933074951
96,P1,author,19810,single,Q1,What book has Lori Bryant-Woolridge written?,Read Between the Lies,The Complete Guide to Writing Query Letters for Books,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2075471698113207,0.0,0.15384615384615383,0.0,0.10874545574188232
97,P1,author,19810,single,Q1,What book has George Samuel Clason written?,The Richest Man in Babylon (book),Richest Man in Babylon,hallucination,hallucination,correct,correct,correct,correct,0,0.6666666666666667,0.6666666666666666,0.8,0.6065306597126334,0.9505783319473267
98,P1,author,19810,single,Q1,What book has Marya Hornbacher written?,The Center of Winter,Wasted,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.062317315489053726
99,P1,author,19810,single,Q1,What book has Ann Turner (writer) written?,The Girl Who Chased Away Sorrow,The Accidental Husband,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19354838709677424,0.125,0.2222222222222222,0.0417991745584234,0.2718200087547302
100,P1,author,19810,single,Q1,What book has Harold Keith written?,Rifles for Watie,Rifles for Watie,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
101,P1,author,19810,single,Q1,What book has Bhalchandra Nemade written?,Kosala (novel),The River and the Rope,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.1610109806060791
102,P1,author,19810,single,Q1,What book has Pieter Aspe written?,Zoenoffer,The Death of the Detective,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.14707431197166443
103,P1,author,19810,single,Q1,What book has Jerry Hopkins (author) written?,No One Here Gets Out Alive,Electric guitar book,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11538461538461542,0.0,0.0,0.0,-0.00824040174484253
104,P1,author,19810,single,Q1,What book has Eugène Sue written?,The Wandering Jew (novel),Mysteries of Paris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.1626197099685669
105,P1,author,19810,single,Q1,What book has Patrick Hamilton (writer) written?,Hangover Square,Hangover Square,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
106,P1,author,19810,single,Q1,What book has Kyle Onstott written?,Mandingo (novel),Mandingo,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5,0.5,0.6666666666666666,0.06541924356118012,0.8206359148025513
107,P1,author,19810,single,Q1,What book has Michael Pearson (author) written?,Shohola Falls,The Siege,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.1697259098291397
108,P1,author,19810,single,Q1,What book has Édouard de Pomiane written?,La cuisine en dix minutes,"A la recherche de la bonne cuisine, Les Nouvelles Cuisines Françaises",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.24637681159420288,0.0,0.23529411764705882,0.0,0.6063307523727417
109,P1,author,19810,single,Q1,What book has Charles Finger written?,Tales from Silver Lands,Tales from Silver Lands,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
110,P1,author,19810,single,Q1,What book has Katharine Kerr written?,Daggerspell,Deersong,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.36363636363636365,0.0,0.0,0.0,0.33377888798713684
111,P1,author,19810,single,Q1,What book has Adam McCune (novelist) written?,The Rats of Hamelin,The Sorrow Stone,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3157894736842105,0.16666666666666666,0.28571428571428575,0.0814136751754278,0.17927014827728271
112,P1,author,19810,single,Q1,What book has Jonathan Latimer written?,The Lady in the Morgue,The Night Callers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2727272727272727,0.14285714285714285,0.25,0.05833544737207805,0.24485798180103302
113,P1,author,19810,single,Q1,What book has Annette von Droste-Hülshoff written?,Die Judenbuche,The Jewess of Cologne,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23809523809523814,0.0,0.0,0.0,0.32587161660194397
114,P1,author,19810,single,Q1,What book has James Percy FitzPatrick written?,Jock of the Bushveld,Jock of the Bushveld,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
115,P1,author,19810,single,Q1,What book has Andrew Lang written?,The World's Desire,Prince Prigio,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.15030118823051453
116,P1,author,19810,single,Q1,What book has Elizabeth George written?,Well-Schooled in Murder,A Suitable Vengeance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.3247303068637848
117,P1,author,19810,single,Q1,What book has Gennifer Choldenko written?,Al Capone Does My Shirts,Al Capone Does My Shirts,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.000000238418579
118,P1,author,19810,single,Q1,What book has Nathaniel Philbrick written?,In the Heart of the Sea,In the Heart of the Sea: The Tragedy of the Whaleship Essex,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.38983050847457623,0.4,0.6666666666666666,0.31702331385234306,0.5713133811950684
119,P1,author,19810,single,Q1,What book has Kathleen Sky written?,Vulcan!,The House of Secrets (novel),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1071428571428571,0.0,0.0,0.0,0.020542113110423088
120,P1,author,19810,single,Q1,What book has Daryl F. Mallett written?,Tales from Jabba's Palace,The Nature of Personal Reality,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23333333333333328,0.0,0.0,0.0,0.1520693153142929
121,P1,author,19810,single,Q1,What book has Susan Orlean written?,The Orchid Thief,The Orchid Thief,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
122,P1,author,19810,single,Q1,What book has Gerald Messadié written?,A History of the Devil,The Birth of Christianity,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.28,0.125,0.22222222222222224,0.06257106818159155,0.4281194806098938
