Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
15,P1,author,19810,single,Q4,"Who is the author of the book ""Periwinkle at the Full Moon Ball""?",Geneviève Huriet,Jeanne Willis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.393627405166626
16,P1,author,19810,single,Q4,"Who is the author of the book ""Hothouse (novel)""?",Brian Aldiss,Brian Aldiss,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
17,P1,author,19810,single,Q4,"Who is the author of the book ""The Man-eaters of Tsavo""?",John Henry Patterson (author),Joy Adamson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2413793103448276,0.0,0.0,0.0,0.186578631401062
18,P1,author,19810,single,Q4,"Who is the author of the book ""The Fever Tree""?",Ruth Rendell,Jennifer McVeigh,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3144861459732055
19,P1,author,19810,single,Q4,"Who is the author of the book ""Shepherds of the Night""?",Jorge Amado,C. J. Cherryh,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.1929239630699157
20,P1,author,19810,single,Q4,"Who is the author of the book ""Teen Idol (novel)""?",Meg Cabot,Cathy Cassidy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2307692307692307,0.0,0.0,0.0,0.373686671257019
21,P1,author,19810,single,Q4,"Who is the author of the book ""After the Bomb (game)  After the Bomb 1st edition  1""?",Erick Wujcik,Greg Costikyan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.4061581790447235
22,P1,author,19810,single,Q4,"Who is the author of the book ""Desperate Remedies""?",Thomas Hardy,Thomas Hardy,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
23,P1,author,19810,single,Q4,"Who is the author of the book ""Depths (novel)""?",Henning Mankell,Michelle Zink,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.1558730602264404
24,P1,author,19810,single,Q4,"Who is the author of the book ""So Much to Tell You""?",John Marsden (writer),John Marsden,hallucination,hallucination,correct,correct,hallucination,correct,0,0.5714285714285714,0.6666666666666666,0.8,0.191801835541645,0.8969953060150146
25,P1,author,19810,single,Q4,"Who is the author of the book ""A Gold Slipper""?",Willa Cather,E. Nesbit,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.2546167969703674
26,P1,author,19810,single,Q4,"Who is the author of the book ""Citizens: A Chronicle of the French Revolution""?",Simon Schama,Simon Schama,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
27,P1,author,19810,single,Q4,"Who is the author of the book ""The Reverberator""?",Henry James,Henry James,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
28,P1,author,19810,single,Q4,"Who is the author of the book ""Haters (novel)""?",Alisa Valdes,Alissa Grosso,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4615384615384615,0.0,0.0,0.0,0.64177405834198
29,P1,author,19810,single,Q4,"Who is the author of the book ""Coronado's Children""?",J. Frank Dobie,William Shatner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2622515857219696
30,P1,author,19810,single,Q4,"Who is the author of the book ""Loose Ends (novel)""?",Greg Cox (writer),Charles Dickens,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1176470588235294,0.0,0.0,0.0,0.1608750820159912
31,P1,author,19810,single,Q4,"Who is the author of the book ""Tales from the Nightside""?",Charles L. Grant,Simon R. Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.3448964357376098
32,P1,author,19810,single,Q4,"Who is the author of the book ""The Good House""?",Tananarive Due,Ann Leary,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.180578738451004
33,P1,author,19810,single,Q4,"Who is the author of the book ""A Vulgar Display of Power: Courage and Carnage at the Alrosa Villa""?",Chris Armold,Joe Schaffner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3322907090187073
34,P1,author,19810,single,Q4,"Who is the author of the book ""After Henry (book)""?",Joan Didion,Joan Didion,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
35,P1,author,19810,single,Q4,"Who is the author of the book ""The Egyptian""?",Mika Waltari,Mika Waltari,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
36,P1,author,19810,single,Q4,"Who is the author of the book ""In Evil Hour""?",Gabriel García Márquez,Camilo Jose Cela,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.0,0.0,0.4064158201217651
37,P1,author,19810,single,Q4,"Who is the author of the book ""Moments of Reprieve""?",Primo Levi,Mark E Smith,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2405761480331421
38,P1,author,19810,single,Q4,"Who is the author of the book ""The Game (London novel)""?",Jack London,Robert Ludlum,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1538461538461538,0.0,0.0,0.0,0.3700151443481445
39,P1,author,19810,single,Q4,"Who is the author of the book ""48 Shades of Brown""?",Nick Earls,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3353952169418335
40,P1,author,19810,single,Q4,"Who is the author of the book ""The Man from Barbarossa""?",John Gardner (British writer),Andre Norton,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2068965517241379,0.0,0.0,0.0,0.2646088004112243
41,P1,author,19810,single,Q4,"Who is the author of the book ""The Jewels of Aptor""?",Samuel R. Delany,Samuel R. Delany,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
42,P1,author,19810,single,Q4,"Who is the author of the book ""The Dorsai Companion""?",Gordon R. Dickson,Gordon R. Dickson,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
43,P1,author,19810,single,Q4,"Who is the author of the book ""The Book of Ptath""?",A. E. van Vogt,A. E. Van Vogt,correct,correct,correct,correct,hallucination,correct,1,0.9285714285714286,0.6,1.0,0.1880301546543197,1.0
44,P1,author,19810,single,Q4,"Who is the author of the book ""The Eyes of Heisenberg""?",Frank Herbert,James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.2946450710296631
45,P1,author,19810,single,Q4,"Who is the author of the book ""W, or the Memory of Childhood""?",Georges Perec,Georges Perec,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.000000238418579
46,P1,author,19810,single,Q4,"Who is the author of the book ""Pyramids (novel)""?",Terry Pratchett,Terry Pratchett,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
47,P1,author,19810,single,Q4,"Who is the author of the book ""Adiamante""?",L. E. Modesitt Jr.,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.3049512207508087
48,P1,author,19810,single,Q4,"Who is the author of the book ""Savage Inequalities""?",Jonathan Kozol,Jonathan Kozol,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
49,P1,author,19810,single,Q4,"Who is the author of the book ""Instant Physics""?",Tony Rothman,Richard Wolfson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.4213906228542328
50,P1,author,19810,single,Q4,"Who is the author of the book ""Snuff (Palahniuk novel)""?",Chuck Palahniuk,Chuck Palahniuk,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
51,P1,author,19810,single,Q4,"Who is the author of the book ""Pop. 1280""?",Jim Thompson (writer),Jim Thompson,hallucination,hallucination,correct,correct,hallucination,correct,0,0.5714285714285714,0.6666666666666666,0.8,0.191801835541645,0.850957989692688
52,P1,author,19810,single,Q4,"Who is the author of the book ""Letter from Peking""?",Pearl S. Buck,Pearl S. Buck,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
53,P1,author,19810,single,Q4,"Who is the author of the book ""Salvador (book)""?",Joan Didion,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.2287830561399459
54,P1,author,19810,single,Q4,"Who is the author of the book ""Zami: A New Spelling of My Name""?",Audre Lorde,Audre Lorde,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
55,P1,author,19810,single,Q4,"Who is the author of the book ""The Rescue (Conrad novel)""?",Joseph Conrad,Joseph Conrad,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
56,P1,author,19810,single,Q4,"Who is the author of the book ""Reborn (novel)""?",F. Paul Wilson,D. J. MacHale,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.4352031052112579
57,P1,author,19810,single,Q4,"Who is the author of the book ""The Geography of Nowhere""?",James Howard Kunstler,James Howard Kunstler,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
58,P1,author,19810,single,Q4,"Who is the author of the book ""A Corner of the Universe""?",Ann M. Martin,Ann M. Martin,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
59,P1,author,19810,single,Q4,"Who is the author of the book ""Through Gates of Splendor""?",Elisabeth Elliot,Elisabeth Elliot,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
60,P1,author,19810,single,Q4,"Who is the author of the book ""I, Lucifer (Duncan novel)""?",Glen Duncan,Glenn Duncan,hallucination,correct,hallucination,hallucination,hallucination,correct,0,0.9166666666666666,0.3333333333333333,0.5,0.1495348781221221,0.8547476530075073
61,P1,author,19810,single,Q4,"Who is the author of the book ""Brazil (novel)""?",John Updike,John Updike,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
62,P1,author,19810,single,Q4,"Who is the author of the book ""The Last Defender of Camelot (2002 book)""?",Roger Zelazny,Roger Zelazny,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
63,P1,author,19810,single,Q4,"Who is the author of the book ""A Mixture of Frailties""?",Robertson Davies,Jane Austen,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.1846127808094024
64,P1,author,19810,single,Q4,"Who is the author of the book ""Tales of the Quintana Roo""?","James Tiptree, Jr.",Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2731435000896454
65,P1,author,19810,single,Q4,"Who is the author of the book ""A Book of Common Prayer""?",Joan Didion,Joan Didion,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
66,P1,author,19810,single,Q4,"Who is the author of the book ""The Autocrat of the Breakfast-Table""?","Oliver Wendell Holmes, Sr.",Oliver Wendell Holmes,hallucination,correct,hallucination,correct,hallucination,correct,0,0.8076923076923077,0.4,0.8571428571428571,0.1721689611631635,0.9496088027954102
67,P1,author,19810,single,Q4,"Who is the author of the book ""The Blue Castle""?",Lucy Maud Montgomery,L.M. Montgomery,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.65,0.25,0.3333333333333333,0.0906974882774589,0.550714910030365
68,P1,author,19810,single,Q4,"Who is the author of the book ""Queen Bees and Wannabes""?",Rosalind Wiseman,Rosalind Wiseman,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
69,P1,author,19810,single,Q4,"Who is the author of the book ""Call It Courage""?",Armstrong Sperry,Armstrong Sperry,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
70,P1,author,19810,single,Q4,"Who is the author of the book ""Mind Fields""?",Harlan Ellison,Stephen M. Kosslyn,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.3829101622104645
71,P1,author,19810,single,Q4,"Who is the author of the book ""The Box of Delights""?",John Masefield,John Masefield,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
72,P1,author,19810,single,Q4,"Who is the author of the book ""Ten Kids, No Pets""?",Ann M. Martin,Marla Frazee,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.3350319862365722
73,P1,author,19810,single,Q4,"Who is the author of the book ""The Troll""?",Julia Donaldson,Adam Gidwitz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0666666666666666,0.0,0.0,0.0,0.4475432336330414
74,P1,author,19810,single,Q4,"Who is the author of the book ""Shattered (Koontz novel)""?",Dean Koontz,Dean Koontz,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
75,P1,author,19810,single,Q4,"Who is the author of the book ""I Know This Much Is True""?",Wally Lamb,Wally Lamb,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
76,P1,author,19810,single,Q4,"Who is the author of the book ""Darker Than You Think""?",Jack Williamson,George R.R. Martin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.5012721419334412
77,P1,author,19810,single,Q4,"Who is the author of the book ""All the Brothers Were Valiant (novel)""?",Ben Ames Williams,Kenneth Roberts,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2352941176470588,0.0,0.0,0.0,0.3468952775001526
78,P1,author,19810,single,Q4,"Who is the author of the book ""Worlds of Tomorrow""?",August Derleth,Robert Silverberg,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.2576088607311249
79,P1,author,19810,single,Q4,"Who is the author of the book ""Prayers to Broken Stones""?",Dan Simmons,Dan Simmons,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
80,P1,author,19810,single,Q4,"Who is the author of the book ""Atom: Journey Across the Subatomic Cosmos""?",Isaac Asimov,Isaac Asimov,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
81,P1,author,19810,single,Q4,"Who is the author of the book ""Wizard's Hall""?",Jane Yolen,Diane Duane,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3636363636363636,0.0,0.0,0.0,0.4099844694137573
82,P1,author,19810,single,Q4,"Who is the author of the book ""Stone Hotel""?",Raegan Butcher,A. J. Jacobs,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2931312620639801
83,P1,author,19810,single,Q4,"Who is the author of the book ""Jennifer Government""?",Max Barry,Max Barry,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
84,P1,author,19810,single,Q4,"Who is the author of the book ""Dracula's Guest and Other Weird Stories""?",Bram Stoker,Bram Stoker,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
85,P1,author,19810,single,Q4,"Who is the author of the book ""Radix (novel)""?",A. A. Attanasio,Anne McCaffrey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.1451004892587661
86,P1,author,19810,single,Q4,"Who is the author of the book ""Dreams and Fancies""?",H. P. Lovecraft,Edward Thomas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0666666666666666,0.0,0.0,0.0,0.2404285818338394
87,P1,author,19810,single,Q4,"Who is the author of the book ""Bridge of Souls""?",Fiona McIntosh,Nora Roberts,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.3801978826522827
88,P1,author,19810,single,Q4,"Who is the author of the book ""Scuppers The Sailor Dog""?",Margaret Wise Brown,Cynthia Rylant,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.415307343006134
89,P1,author,19810,single,Q4,"Who is the author of the book ""Kjære Margit""?",Margit Sandemo,Sigrid Undset,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.1722606122493744
90,P1,author,19810,single,Q4,"Who is the author of the book ""Lucy Crown""?",Irwin Shaw,Margaret Atwood,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2556115984916687
91,P1,author,19810,single,Q4,"Who is the author of the book ""One, No One and One Hundred Thousand""?",Luigi Pirandello,Luigi Pirandello,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999998807907104
92,P1,author,19810,single,Q4,"Who is the author of the book ""Rogue Mage series""?",Faith Hunter,Faith Hunter,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
93,P1,author,19810,single,Q4,"Who is the author of the book ""Tarzan Alive: A Definitive Biography of Lord Greystoke""?",Philip José Farmer,Philip Jose Farmer,hallucination,correct,correct,hallucination,hallucination,correct,0,0.9444444444444444,0.5,0.6666666666666666,0.1351200154807034,1.0000001192092896
94,P1,author,19810,single,Q4,"Who is the author of the book ""Koko (novel)""?",Peter Straub,Peter Straub,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
95,P1,author,19810,single,Q4,"Who is the author of the book ""Tin Woodman (novel)""?",David Bischoff,E.B. White,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3174491822719574
96,P1,author,19810,single,Q4,"Who is the author of the book ""Peveril of the Peak""?",Walter Scott,Sir Walter Scott,hallucination,hallucination,correct,correct,hallucination,correct,0,0.75,0.6666666666666666,0.8,0.2402811414134754,0.8943467140197754
97,P1,author,19810,single,Q4,"Who is the author of the book ""The Evidence of Things Not Seen""?",James Baldwin,James Baldwin,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
98,P1,author,19810,single,Q4,"Who is the author of the book ""Ranald Bannerman's Boyhood""?",George MacDonald,James Barrie,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.5807116627693176
99,P1,author,19810,single,Q4,"Who is the author of the book ""Over the Edge (anthology)""?",August Derleth,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2702063918113708
100,P1,author,19810,single,Q4,"Who is the author of the book ""Cathedral (stories)""?",Raymond Carver,Raymond Carver,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
101,P1,author,19810,single,Q4,"Who is the author of the book ""The Water's Lovely""?",Ruth Rendell,Ruth Thomas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4166666666666666,0.3333333333333333,0.5,0.1495348781221221,0.6429799795150757
102,P1,author,19810,single,Q4,"Who is the author of the book ""Joyful Noise: Poems for Two Voices""?",Paul Fleischman,Paul Fleischman,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
103,P1,author,19810,single,Q4,"Who is the author of the book ""Three Bags Full""?",Leonie Swann,Leonie Swann,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
104,P1,author,19810,single,Q4,"Who is the author of the book ""The Evil of the Daleks  The Evil of the Daleks  1""?",John Peel (writer),Terry Nation,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1111111111111111,0.0,0.0,0.0,0.1532776802778244
105,P1,author,19810,single,Q4,"Who is the author of the book ""Food Lover's Companion""?",Sharon Tyler Herbst,Sharon Tyler Herbst,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
106,P1,author,19810,single,Q4,"Who is the author of the book ""Baltasar and Blimunda""?",José Saramago,José Saramago,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
107,P1,author,19810,single,Q4,"Who is the author of the book ""The Sirens of Titan""?",Kurt Vonnegut,Kurt Vonnegut,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
108,P1,author,19810,single,Q4,"Who is the author of the book ""Will Warburton""?",George Gissing,E.M. Forster,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3472331762313843
109,P1,author,19810,single,Q4,"Who is the author of the book ""The Street Lawyer""?",John Grisham,John Grisham,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
110,P1,author,19810,single,Q4,"Who is the author of the book ""Downward to the Earth""?",Robert Silverberg,Robert Silverberg,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
111,P1,author,19810,single,Q4,"Who is the author of the book ""This Fortress World""?",James E. Gunn (writer),Frederik Pohl,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0909090909090909,0.0,0.0,0.0,0.1943673193454742
112,P1,author,19810,single,Q4,"Who is the author of the book ""Dare to Be Scared""?",Robert D. San Souci,R.L. Stine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2105263157894736,0.0,0.0,0.0,0.401557058095932
113,P1,author,19810,single,Q4,"Who is the author of the book ""Taronga""?",Victor Kelleher,Elizabeth Gaskell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1176470588235294,0.0,0.0,0.0,0.2474526166915893
114,P1,author,19810,single,Q4,"Who is the author of the book ""Jewels of Gwahlur (collection)""?",Robert E. Howard,Robert E. Howard,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
115,P1,author,19810,single,Q4,"Who is the author of the book ""Empty World""?",John Christopher,Michael D. Matthews,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2105263157894736,0.0,0.0,0.0,0.5193644762039185
116,P1,author,19810,single,Q4,"Who is the author of the book ""The Best of Arthur C. Clarke""?",Arthur C. Clarke,Arthur C. Clarke,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
117,P1,author,19810,single,Q4,"Who is the author of the book ""The Conan Chronicles II""?",Robert Jordan,L. Sprague de Camp,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.1009404584765434
118,P1,author,19810,single,Q4,"Who is the author of the book ""Dobry""?",Monica Shannon,Michael G. Coney,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.2455205917358398
119,P1,author,19810,single,Q4,"Who is the author of the book ""Badenheim 1939""?",Aharon Appelfeld,Aharon Appelfeld,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
