Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
21,P1,author,19810,single,Q1,What book has Ethel Pedley written?,Dot and the Kangaroo,The Story of the Tin Soldier,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.1111111111111111,0.2,0.040824829046386304,0.2575007677078247
22,P1,author,19810,single,Q1,What book has Michael Thomas Ford written?,Circle of Three,What My Mother Doesn't Know,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.1351257711648941
23,P1,author,19810,single,Q1,What book has Isabella Beeton written?,Mrs Beeton's Book of Household Management,Mrs Beeton's Book of Household Management,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
24,P1,author,19810,single,Q1,What book has Harold Coyle written?,Team Yankee,The Final Option,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.12373656034469604
25,P1,author,19810,single,Q1,What book has Vasily Aksyonov written?,Generations of Winter,The Burn (novel),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.24223463237285614
26,P1,author,19810,single,Q1,What book has Don L. Wulffson written?,Soldier X,The Dirty Dozen,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.141269251704216
27,P1,author,19810,single,Q1,What book has Jason Clarke (writer) written?,Michael Moore Is a Big Fat Stupid White Man,The Dogs of Babel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2093023255813954,0.0,0.0,0.0,0.03433094173669815
28,P1,author,19810,single,Q1,What book has Max Beerbohm written?,Zuleika Dobson,A Christmas Garland,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.1897931843996048
29,P1,author,19810,single,Q1,What book has Dossie Easton written?,The Ethical Slut,The Ethical Slut: A Guide to Infinite Sexual Possibilities,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.27586206896551724,0.2,0.5,0.050712153369465586,0.8367320895195007
30,P1,author,19810,single,Q1,What book has Andy Hunt (author) written?,Programming Ruby,The Pragmatic Programmer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20833333333333337,0.0,0.0,0.0,0.4352177083492279
31,P1,author,19810,single,Q1,What book has John Antrobus written?,The Bed-Sitting Room (play),The Girl In The Shack,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2962962962962963,0.14285714285714285,0.20000000000000004,0.05372849659117709,0.27769696712493896
32,P1,author,19810,single,Q1,What book has Rudolfo Anaya written?,"Bless Me, Ultima","Bless Me, Ultima",correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
33,P1,author,19810,single,Q1,"What book has Thomas Dixon, Jr. written?",The Leopard's Spots,The Clansman (book),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26315789473684215,0.2,0.28571428571428575,0.11362193664674995,0.12112109363079071
34,P1,author,19810,single,Q1,What book has Emily Arnold McCully written?,Mirette on the High Wire,The Sign of the Beaver,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.29166666666666663,0.1111111111111111,0.20000000000000004,0.05372849659117709,0.1986524611711502
35,P1,author,19810,single,Q1,What book has Gregory David Roberts written?,Shantaram (novel),Shantaram,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5294117647058824,0.5,0.6666666666666666,0.06541924356118012,0.7793893814086914
36,P1,author,19810,single,Q1,What book has Dorothy Wall written?,Blinky Bill,Blinky Bill,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
37,P1,author,19810,single,Q1,What book has Frank Yerby written?,"Judas, My Brother",The Foxes of Harrow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.19132483005523682
38,P1,author,19810,single,Q1,What book has John Pearson (author) written?,James Bond: The Authorized Biography of 007,The Profession of Violence,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2093023255813954,0.2222222222222222,0.36363636363636365,0.045131921809482646,0.16963830590248108
39,P1,author,19810,single,Q1,What book has Peter Høeg written?,Miss Smilla's Feeling for Snow,Smilla's Sense of Snow,hallucination,hallucination,hallucination,hallucination,hallucination,correct,0,0.5666666666666667,0.2857142857142857,0.5454545454545454,0.07440995947486906,0.8940784335136414
40,P1,author,19810,single,Q1,What book has Kunal Basu written?,Racists (novel),The Opium Clerk,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.19336959719657898
41,P1,author,19810,single,Q1,What book has D'Arcy Wentworth Thompson written?,On Growth and Form,On Growth and Form,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
42,P1,author,19810,single,Q1,What book has Frans G. Bengtsson written?,The Long Ships,The Long Ships,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,0.9999998807907104
43,P1,author,19810,single,Q1,What book has Victor Margueritte written?,The Bachelor Girl,La Garçonne,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.14949578046798706
44,P1,author,19810,single,Q1,What book has Paul Wühr written?,Das falsche Buch,The German Library,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.37092530727386475
45,P1,author,19810,single,Q1,What book has John Masefield written?,The Box of Delights,The Box of Delights,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
46,P1,author,19810,single,Q1,What book has Keith Baker (game designer) written?,Eberron Campaign Setting,Gamma World,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.1806621551513672
47,P1,author,19810,single,Q1,What book has Paco Ignacio Taibo II written?,The Uncomfortable Dead,The Black Minstrel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.2,0.3333333333333333,0.11362193664674995,0.2380533069372177
48,P1,author,19810,single,Q1,What book has Dorothy Kunhardt written?,Pat the Bunny,Pat the Bunny,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
49,P1,author,19810,single,Q1,What book has Naomi Mitchison written?,Memoirs of a Spacewoman,The Corn King and the Spring Queen,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2647058823529411,0.0,0.0,0.0,0.1791878640651703
50,P1,author,19810,single,Q1,What book has Edwin Charles Tubb written?,Ten from Tomorrow,The Space-Ways,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.13726826012134552
51,P1,author,19810,single,Q1,What book has Ron Burnett written?,Cultures of Vision,The Poetics of Space,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.16666666666666666,0.28571428571428575,0.08034284189446518,0.22754940390586853
52,P1,author,19810,single,Q1,What book has Anita Brookner written?,Hotel du Lac,Hotel du Lac,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,0.9999999403953552
53,P1,author,19810,single,Q1,What book has Bill Strutton written?,The Web Planet  Doctor Who and the Zarbi  1,The Great Train Robbery,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2558139534883721,0.08333333333333333,0.15384615384615383,0.023018609596144116,0.0727458968758583
54,P1,author,19810,single,Q1,What book has Welwyn Wilton Katz written?,Out of the Dark (Wilton Katz novel),The Peculiar Case of the British Museum Murder,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19565217391304346,0.15384615384615385,0.26666666666666666,0.05873949094699214,0.1858496516942978
55,P1,author,19810,single,Q1,What book has Elizabeth Levy written?,The Computer That Said Steal Me,The Little Book of Big Questions,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.09090909090909091,0.16666666666666666,0.040824829046386304,0.14371314644813538
56,P1,author,19810,single,Q1,What book has Jack Abbott (author) written?,In the Belly of the Beast,In the Belly of the Beast,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
57,P1,author,19810,single,Q1,What book has Paul Erickson written?,The Ark (Doctor Who)  The Ark  1,American Taboo,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15625,0.0,0.0,0.0,0.08103734999895096
58,P1,author,19810,single,Q1,What book has Johannes V. Jensen written?,The Long Journey,The First Book of Common Prayer (poem),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23684210526315785,0.1111111111111111,0.2,0.033031643180138064,0.24749240279197693
59,P1,author,19810,single,Q1,What book has Kornel Makuszyński written?,Argument About Basia,The Deluge,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.04270777478814125
60,P1,author,19810,single,Q1,What book has Edward P. Jones written?,The Known World,All Aunt Hagar’s Children,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.1514233648777008
61,P1,author,19810,single,Q1,What book has Dare Wright written?,The Lonely Doll,The Lonely Doll,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
62,P1,author,19810,single,Q1,What book has Ward Moore written?,Bring the Jubilee,Bring the Jubilee,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
63,P1,author,19810,single,Q1,What book has Dan Koeppel written?,To See Every Bird on Earth,Banana: The Fate of the Fruit That Changed the World,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21153846153846156,0.0,0.0,0.0,0.21238616108894348
64,P1,author,19810,single,Q1,What book has James Heneghan written?,The Grave (novel),The Mob Wives,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4117647058823529,0.2,0.3333333333333333,0.11362193664674995,0.2159598171710968
65,P1,author,19810,single,Q1,What book has Pierre Vallières written?,White Niggers of America,White Niggers of America,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
66,P1,author,19810,single,Q1,What book has Andrew Neiderman written?,The Baby Squad,The Devil's Advocate (novel),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.16666666666666666,0.25,0.08034284189446518,0.06584430485963821
67,P1,author,19810,single,Q1,What book has Ken Grimwood written?,Replay (Grimwood novel),Replay,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26086956521739135,0.3333333333333333,0.5,0.024066394763145416,0.5812499523162842
68,P1,author,19810,single,Q1,What book has Azadeh Moaveni written?,Lipstick Jihad,Honeymoon in Tehran,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.1635901778936386
69,P1,author,19810,single,Q1,What book has Jung Chang written?,Mao: The Unknown Story,Wild Swans: Three Daughters of China,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.3390932083129883
70,P1,author,19810,single,Q1,What book has Julie Burchill written?,Sugar Rush (novel),Mad Cows,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.15745580196380615
71,P1,author,19810,single,Q1,What book has Robert Graysmith written?,Zodiac (book),Zodiac,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.46153846153846156,0.5,0.6666666666666666,0.06541924356118012,0.819486677646637
72,P1,author,19810,single,Q1,What book has Nancy Garden written?,Annie on My Mind,Annie on my Mind,correct,correct,correct,correct,hallucination,correct,1,0.9375,0.6,1.0,0.1880301546543197,1.0000001192092896
73,P1,author,19810,single,Q1,What book has Benjamin Barber written?,Jihad vs. McWorld,Strong Democracy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.16957776248455048
74,P1,author,19810,single,Q1,What book has Maureen F. McHugh written?,China Mountain Zhang,China Mountain Zhang,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
75,P1,author,19810,single,Q1,What book has Kjartan Poskitt written?,Murderous Maths,The Tale of Ronnie Rat,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.15417277812957764
76,P1,author,19810,single,Q1,What book has Nick Arnold written?,Horrible Science,Horrible Science,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999998807907104
77,P1,author,19810,single,Q1,What book has Thomas Rockwell written?,How to Eat Fried Worms,The Third Wish,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2272727272727273,0.0,0.0,0.0,0.025216147303581238
78,P1,author,19810,single,Q1,What book has J. D. Beresford written?,The Hampdenshire Wonder,Christine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21739130434782605,0.0,0.0,0.0,0.016115736216306686
79,P1,author,19810,single,Q1,What book has Susan Kay written?,Phantom (Kay novel),Phantom,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.368421052631579,0.3333333333333333,0.5,0.024066394763145416,0.6647607088088989
80,P1,author,19810,single,Q1,What book has M. Ageyev written?,Novel with Cocaine,A Day in the Life of Ivan Denisovich,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19444444444444442,0.0,0.0,0.0,0.11472329497337341
81,P1,author,19810,single,Q1,What book has Traci Harding written?,Tablet of Destinies (book),The Gateway Chronicles,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.2169320285320282
82,P1,author,19810,single,Q1,What book has William Shunn written?,Dance of the Yellow-Breasted Luddites,Hallowed Be Thy Name,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21621621621621623,0.0,0.0,0.0,0.20036233961582184
83,P1,author,19810,single,Q1,What book has Guy Davenport written?,The Logia of Yeshua,Eclogues,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.10844148695468903
84,P1,author,19810,single,Q1,What book has Jean Lee Latham written?,"Carry On, Mr. Bowditch",The Quiltmaker's Gift,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.045454545454545414,0.0,0.0,0.0,0.17746558785438538
85,P1,author,19810,single,Q1,What book has Laura Adams Armer written?,Waterless Mountain,The Girl Who Caught Fire,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.1564050018787384
86,P1,author,19810,single,Q1,What book has Denis Guedj written?,The Parrot's Theorem,The Drowned,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.35,0.25,0.3333333333333333,0.09069748827745895,0.16179516911506653
87,P1,author,19810,single,Q1,What book has James Plunkett written?,Strumpet City,Strumpet City,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
88,P1,author,19810,single,Q1,What book has Willard Price written?,African Adventure,Adventure,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5294117647058824,0.5,0.6666666666666666,0.06541924356118012,0.6877453327178955
89,P1,author,19810,single,Q1,What book has Maia Wojciechowska written?,Shadow of a Bull,The Chosen One,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2986067533493042
90,P1,author,19810,single,Q1,What book has Arthur Bowie Chrisman written?,Shen of the Sea,The Dinosaur Papers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.28571428571428575,0.0,0.05698811262845993
91,P1,author,19810,single,Q1,What book has Monica Shannon written?,Dobry,My Son's a Queer (But What Can You Do?),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05128205128205132,0.0,0.0,0.0,0.06056930497288704
92,P1,author,19810,single,Q1,What book has Alain-René Lesage written?,Gil Blas,The Devil on Two Sticks,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.09734708070755005
93,P1,author,19810,single,Q1,What book has Thorbjørn Egner written?,When the Robbers Came to Cardamom Town,Ibsen's War,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.1120503768324852
94,P1,author,19810,single,Q1,What book has Lois Lenski written?,Strawberry Girl,Strawberry Girl,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
95,P1,author,19810,single,Q1,What book has Janette Sebring Lowrey written?,The Poky Little Puppy,The Jade Peony,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.38095238095238093,0.16666666666666666,0.28571428571428575,0.0814136751754278,0.4316057860851288
96,P1,author,19810,single,Q1,What book has Lori Bryant-Woolridge written?,Read Between the Lies,The Coloring Book of Colonization,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1515151515151515,0.0,0.22222222222222224,0.0,0.13424110412597656
97,P1,author,19810,single,Q1,What book has George Samuel Clason written?,The Richest Man in Babylon (book),The Richest Man in Babylon,hallucination,hallucination,correct,correct,correct,correct,0,0.7878787878787878,0.8333333333333334,0.9090909090909091,0.8187307530779819,0.95574951171875
98,P1,author,19810,single,Q1,What book has Marya Hornbacher written?,The Center of Winter,Wasted: A Memoir of Anorexia and Bulimia,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.1,0.18181818181818182,0.033031643180138064,0.02619212120771408
99,P1,author,19810,single,Q1,What book has Ann Turner (writer) written?,The Girl Who Chased Away Sorrow,The Golden Age of Murder,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3548387096774194,0.1,0.1818181818181818,0.0439891724758422,0.3382987082004547
100,P1,author,19810,single,Q1,What book has Harold Keith written?,Rifles for Watie,The Walls Came Tumbling Down,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1785714285714286,0.0,0.0,0.0,0.028339598327875137
101,P1,author,19810,single,Q1,What book has Bhalchandra Nemade written?,Kosala (novel),Ajun,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.2362619787454605
102,P1,author,19810,single,Q1,What book has Pieter Aspe written?,Zoenoffer,The Vanishing,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.20493143796920776
103,P1,author,19810,single,Q1,What book has Jerry Hopkins (author) written?,No One Here Gets Out Alive,Dancing in the Light: A Tribute to Jim Morrison,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21276595744680848,0.0,0.0,0.0,0.07928793132305145
104,P1,author,19810,single,Q1,What book has Eugène Sue written?,The Wandering Jew (novel),Les Mystères de Paris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.07255809009075165
105,P1,author,19810,single,Q1,What book has Patrick Hamilton (writer) written?,Hangover Square,The Midnight Bell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.33645322918891907
106,P1,author,19810,single,Q1,What book has Kyle Onstott written?,Mandingo (novel),The Dark Tower,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.1735243797302246
107,P1,author,19810,single,Q1,What book has Michael Pearson (author) written?,Shohola Falls,The Gospel According to St Matthew,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1470588235294118,0.0,0.0,0.0,0.032847367227077484
108,P1,author,19810,single,Q1,What book has Édouard de Pomiane written?,La cuisine en dix minutes,The French Cookery Primer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07999999999999996,0.0,0.0,0.0,0.4488864243030548
109,P1,author,19810,single,Q1,What book has Charles Finger written?,Tales from Silver Lands,The Wreck,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21739130434782605,0.0,0.0,0.0,0.23849649727344513
110,P1,author,19810,single,Q1,What book has Katharine Kerr written?,Daggerspell,Deverry Cycle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.24982652068138123
111,P1,author,19810,single,Q1,What book has Adam McCune (novelist) written?,The Rats of Hamelin,The Night of the Gun,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.44999999999999996,0.2857142857142857,0.4444444444444445,0.06389431042462725,0.07151646912097931
112,P1,author,19810,single,Q1,What book has Jonathan Latimer written?,The Lady in the Morgue,The Woman in the Lake,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5454545454545454,0.42857142857142855,0.6,0.12574334296829354,0.3615238070487976
113,P1,author,19810,single,Q1,What book has Annette von Droste-Hülshoff written?,Die Judenbuche,Die Judenbuche,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
114,P1,author,19810,single,Q1,What book has James Percy FitzPatrick written?,Jock of the Bushveld,Jock of the Bushveld,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
115,P1,author,19810,single,Q1,What book has Andrew Lang written?,The World's Desire,Blue Fairy Book,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.2316676527261734
116,P1,author,19810,single,Q1,What book has Elizabeth George written?,Well-Schooled in Murder,A Great Deliverance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.17973792552947998
117,P1,author,19810,single,Q1,What book has Gennifer Choldenko written?,Al Capone Does My Shirts,Al Capone Does My Shirts,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.000000238418579
118,P1,author,19810,single,Q1,What book has Nathaniel Philbrick written?,In the Heart of the Sea,"Sea of Glory, Mayflower, Bunker Hill, The Last Stand, Away Off Shore,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.13333333333333333,0.2222222222222222,0.020255986027125642,0.34151768684387207
119,P1,author,19810,single,Q1,What book has Kathleen Sky written?,Vulcan!,Avalanche!,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.30000000000000004,0.0,0.0,0.0,0.366565078496933
120,P1,author,19810,single,Q1,What book has Daryl F. Mallett written?,Tales from Jabba's Palace,The Mystery of the Missing Pie,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23333333333333328,0.0,0.0,0.0,0.24236200749874115
