Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
21,P1,author,19810,single,Q1,What book has Ethel Pedley written?,Dot and the Kangaroo,Several of Ethel's books are available in a Kindle version.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18644067796610164,0.0,0.0,0.0,0.051902610808610916
22,P1,author,19810,single,Q1,What book has Michael Thomas Ford written?,Circle of Three,Question: What book has David Levithan written?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.14893617021276595,0.0,0.0,0.0,0.10451848804950714
23,P1,author,19810,single,Q1,What book has Isabella Beeton written?,Mrs Beeton's Book of Household Management,Isabella Beeton's Book of Household Management.,hallucination,correct,correct,correct,correct,correct,0,0.8085106382978724,0.5,0.8571428571428571,0.5081327481546147,0.9203824996948242
24,P1,author,19810,single,Q1,What book has Harold Coyle written?,Team Yankee,The Fighting 21st: The Untold Story of the 21st Infantry Division in World War II,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06172839506172845,0.0,0.0,0.0,0.15420913696289062
25,P1,author,19810,single,Q1,What book has Vasily Aksyonov written?,Generations of Winter,'The Burn',hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2038257122039795
26,P1,author,19810,single,Q1,What book has Don L. Wulffson written?,Soldier X,The Book of the Damned,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.12683503329753876
27,P1,author,19810,single,Q1,What book has Jason Clarke (writer) written?,Michael Moore Is a Big Fat Stupid White Man,1984,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.13605996966362
28,P1,author,19810,single,Q1,What book has Max Beerbohm written?,Zuleika Dobson,The Happy Hypocrite (1897),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11538461538461542,0.0,0.0,0.0,0.19963610172271729
29,P1,author,19810,single,Q1,What book has Dossie Easton written?,The Ethical Slut,Question: What book has Dossie Easton written?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.15104231238365173
30,P1,author,19810,single,Q1,What book has Andy Hunt (author) written?,Programming Ruby,The Pragmatic Programmer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20833333333333337,0.0,0.0,0.0,0.4352177083492279
31,P1,author,19810,single,Q1,What book has John Antrobus written?,The Bed-Sitting Room (play),John Antrobus,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.1426083743572235
32,P1,author,19810,single,Q1,What book has Rudolfo Anaya written?,"Bless Me, Ultima","1. Bless Me, Ultima",hallucination,correct,correct,correct,hallucination,hallucination,0,0.8421052631578947,0.75,0.8571428571428571,0.3976353643835253,0.752690315246582
33,P1,author,19810,single,Q1,"What book has Thomas Dixon, Jr. written?",The Leopard's Spots,"Thomas Dixon, Jr. wrote many books, but the one that is most often mentioned is The Clansman: An Historical Romance of",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10169491525423724,0.045454545454545456,0.08,0.009134423666564471,-0.07389363646507263
34,P1,author,19810,single,Q1,What book has Emily Arnold McCully written?,Mirette on the High Wire,Emily Arnold McCully has written two books. They are:,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18867924528301883,0.0,0.0,0.0,0.16865870356559753
35,P1,author,19810,single,Q1,What book has Gregory David Roberts written?,Shantaram (novel),Shantaram,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5294117647058824,0.5,0.6666666666666666,0.06541924356118012,0.7793893814086914
36,P1,author,19810,single,Q1,What book has Dorothy Wall written?,Blinky Bill,The Wombles.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11349330842494965
37,P1,author,19810,single,Q1,What book has Frank Yerby written?,"Judas, My Brother",The Golden Hawk,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.15581896901130676
38,P1,author,19810,single,Q1,What book has John Pearson (author) written?,James Bond: The Authorized Biography of 007,The Profession of Violence: The Rise and Fall of the Kray Twins (1991),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.125,0.2,0.018476860420522198,0.19820009171962738
39,P1,author,19810,single,Q1,What book has Peter Høeg written?,Miss Smilla's Feeling for Snow,1. Smilla's Sense of Snow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.6,0.25,0.5,0.06389431042462725,0.8380850553512573
40,P1,author,19810,single,Q1,What book has Kunal Basu written?,Racists (novel),'The Yellow Emperor's Cure' and 'Racists',hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07317073170731703,0.0,0.22222222222222224,0.0,0.5576986074447632
41,P1,author,19810,single,Q1,What book has D'Arcy Wentworth Thompson written?,On Growth and Form,On Growth and Form.,hallucination,correct,correct,correct,hallucination,correct,0,0.9473684210526316,0.6,1.0,0.3976353643835253,0.950954258441925
42,P1,author,19810,single,Q1,What book has Frans G. Bengtsson written?,The Long Ships,The Long Ships.,hallucination,correct,correct,correct,hallucination,correct,0,0.9333333333333333,0.5,1.0,0.24028114141347542,0.9775294065475464
43,P1,author,19810,single,Q1,What book has Victor Margueritte written?,The Bachelor Girl,The Harlot of the Fifth Arrondissement,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23684210526315785,0.125,0.2222222222222222,0.040824829046386304,0.12721389532089233
44,P1,author,19810,single,Q1,What book has Paul Wühr written?,Das falsche Buch,Paul Wühr - the author of this site.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19444444444444442,0.0,0.0,0.0,0.17972658574581146
45,P1,author,19810,single,Q1,What book has John Masefield written?,The Box of Delights,The Box of Delights,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0
46,P1,author,19810,single,Q1,What book has Keith Baker (game designer) written?,Eberron Campaign Setting,GURPS Banestorm,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20833333333333337,0.0,0.0,0.0,0.11127840727567673
47,P1,author,19810,single,Q1,What book has Paco Ignacio Taibo II written?,The Uncomfortable Dead,The Unknown Soldier,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.36363636363636365,0.2,0.3333333333333333,0.11362193664674995,0.30636435747146606
48,P1,author,19810,single,Q1,What book has Dorothy Kunhardt written?,Pat the Bunny,"Question: What book has Kunhardt, Dorothy, and her husband, Burton, written?",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.14473684210526316,0.0,0.0,0.0,0.09964736551046371
49,P1,author,19810,single,Q1,What book has Naomi Mitchison written?,Memoirs of a Spacewoman,"Naomi Mitchison is the author of ""The Corn King and the Spring Queen.""",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17142857142857137,0.06666666666666667,0.11764705882352941,0.01553712569276035,0.2515348792076111
50,P1,author,19810,single,Q1,What book has Edwin Charles Tubb written?,Ten from Tomorrow,The Space-Time Machine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.20190183818340302
51,P1,author,19810,single,Q1,What book has Ron Burnett written?,Cultures of Vision,Question: What book has Ron Burnett written?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.041760511696338654
52,P1,author,19810,single,Q1,What book has Anita Brookner written?,Hotel du Lac,- Hotel du Lac,hallucination,correct,correct,correct,hallucination,correct,0,0.8571428571428572,0.75,1.0,0.3976353643835253,0.9359221458435059
53,P1,author,19810,single,Q1,What book has Bill Strutton written?,The Web Planet  Doctor Who and the Zarbi  1,The Widow's Son.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2093023255813954,0.09090909090909091,0.15384615384615383,0.015377056977980369,0.13426388800144196
54,P1,author,19810,single,Q1,What book has Welwyn Wilton Katz written?,Out of the Dark (Wilton Katz novel),The Great and Secret Show (1990),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.15384615384615383,0.0,0.21052029728889465
55,P1,author,19810,single,Q1,What book has Elizabeth Levy written?,The Computer That Said Steal Me,1. 2. 3. 4. 5. 6. 7. 8.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16129032258064513,0.0,0.0,0.0,0.07310423254966736
56,P1,author,19810,single,Q1,What book has Jack Abbott (author) written?,In the Belly of the Beast,Jack is the author of In the Belly of the Beast: Letters from Prison.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3623188405797102,0.3333333333333333,0.6,0.26584835766658776,0.5410062074661255
57,P1,author,19810,single,Q1,What book has Paul Erickson written?,The Ark (Doctor Who)  The Ark  1,"""A Good Day to Die""",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21875,0.0,0.0,0.0,0.18701909482479095
58,P1,author,19810,single,Q1,What book has Johannes V. Jensen written?,The Long Journey,Johannes V. Jensen (1873 - 1950) was a Danish writer who won the Nobel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11428571428571432,0.0,0.125,0.0,0.05515027791261673
59,P1,author,19810,single,Q1,What book has Kornel Makuszyński written?,Argument About Basia,Kornel Makuszyński has written the following book(s):,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16981132075471694,0.0,0.0,0.0,0.04641978442668915
60,P1,author,19810,single,Q1,What book has Edward P. Jones written?,The Known World,The Known World,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
61,P1,author,19810,single,Q1,What book has Dare Wright written?,The Lonely Doll,The Lonely Doll.,hallucination,correct,correct,correct,hallucination,correct,0,0.9375,0.5,1.0,0.24028114141347542,0.973900556564331
62,P1,author,19810,single,Q1,What book has Ward Moore written?,Bring the Jubilee,"""Bring the Jubilee""",hallucination,correct,hallucination,correct,hallucination,correct,0,0.8947368421052632,0.2,1.0,0.11362193664674995,0.9401146173477173
63,P1,author,19810,single,Q1,What book has Dan Koeppel written?,To See Every Bird on Earth,Banana: The Fate of the Fruit That Changed the World.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2075471698113207,0.0,0.0,0.0,0.2119152992963791
64,P1,author,19810,single,Q1,What book has James Heneghan written?,The Grave (novel),The following code implements the above function:,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20408163265306123,0.1111111111111111,0.2,0.033031643180138064,0.024121277034282684
65,P1,author,19810,single,Q1,What book has Pierre Vallières written?,White Niggers of America,The Fire and the Sea (La Flamme et la Mer),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23809523809523814,0.0,0.0,0.0,0.06578321754932404
66,P1,author,19810,single,Q1,What book has Andrew Neiderman written?,The Baby Squad,The Devil's Advocate,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.30000000000000004,0.2,0.28571428571428575,0.11362193664674995,0.11944841593503952
67,P1,author,19810,single,Q1,What book has Ken Grimwood written?,Replay (Grimwood novel),Replay,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26086956521739135,0.3333333333333333,0.5,0.024066394763145416,0.5812499523162842
68,P1,author,19810,single,Q1,What book has Azadeh Moaveni written?,Lipstick Jihad,The brain was the last part of the body to be affected by the plague.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10144927536231885,0.0,0.0,0.0,0.06990296393632889
69,P1,author,19810,single,Q1,What book has Jung Chang written?,Mao: The Unknown Story,Wild Swans,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.09558086097240448
70,P1,author,19810,single,Q1,What book has Julie Burchill written?,Sugar Rush (novel),1. How to Be a Woman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.024552930146455765
71,P1,author,19810,single,Q1,What book has Robert Graysmith written?,Zodiac (book),"Zodiac, Zodiac Unmasked, Zodiac, and Zodiac: A Lifetime Obsession.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.1111111111111111,0.1818181818181818,0.023980296761827107,0.5278533697128296
72,P1,author,19810,single,Q1,What book has Nancy Garden written?,Annie on My Mind,"Answer the following question. Respond with just the title of the book(s),",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1351351351351351,0.0,0.0,0.0,0.1510416865348816
73,P1,author,19810,single,Q1,What book has Benjamin Barber written?,Jihad vs. McWorld,Jihad vs. McWorld (1996),hallucination,hallucination,correct,correct,hallucination,hallucination,0,0.7083333333333333,0.75,0.8571428571428571,0.3976353643835253,0.8177300691604614
74,P1,author,19810,single,Q1,What book has Maureen F. McHugh written?,China Mountain Zhang,Challenge: How many books has Maureen F. McHugh written?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1964285714285714,0.0,0.0,0.0,0.18409115076065063
75,P1,author,19810,single,Q1,What book has Kjartan Poskitt written?,Murderous Maths,The Squidgey Book,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.22647422552108765
76,P1,author,19810,single,Q1,What book has Nick Arnold written?,Horrible Science,The Big Fat Book of Stuff,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07999999999999996,0.0,0.0,0.0,0.2337443232536316
77,P1,author,19810,single,Q1,What book has Thomas Rockwell written?,How to Eat Fried Worms,The Book of the Blueberry Moon.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25806451612903225,0.0,0.0,0.0,0.12301187217235565
78,P1,author,19810,single,Q1,What book has J. D. Beresford written?,The Hampdenshire Wonder,"J. D. Beresford is the author of ""The Hampdenshire Wonder"", ""The Man Without a Body"", and ""The Man Who",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.22549019607843135,0.05555555555555555,0.2727272727272727,0.010182425646195498,0.4425975978374481
79,P1,author,19810,single,Q1,What book has Susan Kay written?,Phantom (Kay novel),"""The Dark Tower""",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.29746389389038086
80,P1,author,19810,single,Q1,What book has M. Ageyev written?,Novel with Cocaine,The Death of the White Guard.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2068965517241379,0.0,0.0,0.0,0.1398981213569641
81,P1,author,19810,single,Q1,What book has Traci Harding written?,Tablet of Destinies (book),The Books of the Seven,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1923076923076923,0.125,0.22222222222222224,0.05372849659117709,0.3831360936164856
82,P1,author,19810,single,Q1,What book has William Shunn written?,Dance of the Yellow-Breasted Luddites,"If you’re running the poll script on a Windows machine, the answers will be recorded in a log file called `results.txt`. You can",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1640625,0.04,0.06451612903225806,0.008282282660969604,0.011777975596487522
83,P1,author,19810,single,Q1,What book has Guy Davenport written?,The Logia of Yeshua,The Jules Verne Steam Balloon.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.125,0.22222222222222224,0.05372849659117709,0.05579046159982681
84,P1,author,19810,single,Q1,What book has Jean Lee Latham written?,"Carry On, Mr. Bowditch",1. Uncertain,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.14882495999336243
85,P1,author,19810,single,Q1,What book has Laura Adams Armer written?,Waterless Mountain,Laura Adams Armer has written the book:,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17948717948717952,0.0,0.0,0.0,0.1412554532289505
86,P1,author,19810,single,Q1,What book has Denis Guedj written?,The Parrot's Theorem,The Little Book of Happiness.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.24137931034482762,0.14285714285714285,0.22222222222222224,0.05372849659117709,0.19378216564655304
87,P1,author,19810,single,Q1,What book has James Plunkett written?,Strumpet City,Strumpet City (1969).,hallucination,hallucination,correct,correct,hallucination,hallucination,0,0.6190476190476191,0.6666666666666666,0.8,0.24028114141347542,0.8303934335708618
88,P1,author,19810,single,Q1,What book has Willard Price written?,African Adventure,101 books.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05882352941176472,0.0,0.0,0.0,0.31246086955070496
89,P1,author,19810,single,Q1,What book has Maia Wojciechowska written?,Shadow of a Bull,Question: What is the first book that the children in The Secret Garden find in the garden?,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08791208791208793,0.0,0.0,0.0,0.12219371646642685
90,P1,author,19810,single,Q1,What book has Arthur Bowie Chrisman written?,Shen of the Sea,"""The Story of the World: History for the Classical Child.""",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2068965517241379,0.18181818181818182,0.28571428571428575,0.0446323613785333,0.22072628140449524
91,P1,author,19810,single,Q1,What book has Monica Shannon written?,Dobry,Monica Shannon has written the following books:,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.04255319148936165,0.0,0.0,0.0,0.21702654659748077
92,P1,author,19810,single,Q1,What book has Alain-René Lesage written?,Gil Blas,The Devil is an Ass,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26315789473684215,0.0,0.0,0.0,0.11812707781791687
93,P1,author,19810,single,Q1,What book has Thorbjørn Egner written?,When the Robbers Came to Cardamom Town,Unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.07894736842105265,0.0,0.0,0.0,0.0298226960003376
94,P1,author,19810,single,Q1,What book has Lois Lenski written?,Strawberry Girl,Lenski's 32 books for children include the award-winning,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0892857142857143,0.0,0.0,0.0,0.03774363547563553
95,P1,author,19810,single,Q1,What book has Janette Sebring Lowrey written?,The Poky Little Puppy,The Gilded Lily,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.16666666666666666,0.28571428571428575,0.0814136751754278,0.2991219758987427
96,P1,author,19810,single,Q1,What book has Lori Bryant-Woolridge written?,Read Between the Lies,Lori Bryant-Woolridge has written:,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20588235294117652,0.0,0.0,0.0,0.17092975974082947
97,P1,author,19810,single,Q1,What book has George Samuel Clason written?,The Richest Man in Babylon (book),The Richest Man in Babylon,hallucination,hallucination,correct,correct,correct,correct,0,0.7878787878787878,0.8333333333333334,0.9090909090909091,0.8187307530779819,0.95574951171875
98,P1,author,19810,single,Q1,What book has Marya Hornbacher written?,The Center of Winter,1. Unsure,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.05428016930818558
99,P1,author,19810,single,Q1,What book has Ann Turner (writer) written?,The Girl Who Chased Away Sorrow,"Ann Turner's book is called: ""The Last Whale"".",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23913043478260865,0.0,0.13333333333333333,0.0,0.23950374126434326
100,P1,author,19810,single,Q1,What book has Harold Keith written?,Rifles for Watie,'Unsure',hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.15122024714946747
101,P1,author,19810,single,Q1,What book has Bhalchandra Nemade written?,Kosala (novel),"Bhalchandra Nemade wrote a Marathi language novel titled 'Sakharam Binder', which is considered one of the best novels in",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0826446280991735,0.0,0.09523809523809525,0.0,0.4323745667934418
102,P1,author,19810,single,Q1,What book has Pieter Aspe written?,Zoenoffer,A.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2195262610912323
103,P1,author,19810,single,Q1,What book has Jerry Hopkins (author) written?,No One Here Gets Out Alive,'No One Here Gets Out Alive',hallucination,correct,correct,correct,correct,correct,0,0.9285714285714286,0.5,1.0,0.5081327481546147,0.9119760990142822
104,P1,author,19810,single,Q1,What book has Eugène Sue written?,The Wandering Jew (novel),Le Juif Errant.,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.1663578897714615
105,P1,author,19810,single,Q1,What book has Patrick Hamilton (writer) written?,Hangover Square,'Hangover Square',hallucination,correct,hallucination,correct,hallucination,correct,0,0.8823529411764706,0.0,1.0,0.0,0.9791241884231567
106,P1,author,19810,single,Q1,What book has Kyle Onstott written?,Mandingo (novel),"The Rise and Fall of the New World Order: Globalization, 9/11, and the",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11428571428571432,0.0,0.0,0.0,0.08953681588172913
107,P1,author,19810,single,Q1,What book has Michael Pearson (author) written?,Shohola Falls,The Holographic Universe,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,-0.0056654177606105804
108,P1,author,19810,single,Q1,What book has Édouard de Pomiane written?,La cuisine en dix minutes,Le petit livre de la cuisine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.1,0.3636363636363636,0.040824829046386304,0.7088209986686707
109,P1,author,19810,single,Q1,What book has Charles Finger written?,Tales from Silver Lands,"Finger, Charles. The Man in the High Castle (1962). New York: Avon, 1968.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1643835616438356,0.0,0.0,0.0,0.22317731380462646
110,P1,author,19810,single,Q1,What book has Katharine Kerr written?,Daggerspell,Daggerspell,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.1778279410038923,1.0
111,P1,author,19810,single,Q1,What book has Adam McCune (novelist) written?,The Rats of Hamelin,'The Book of Cunningham' by Adam McCune (novelist),hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26,0.09090909090909091,0.3333333333333333,0.02777619034011792,0.08581438660621643
112,P1,author,19810,single,Q1,What book has Jonathan Latimer written?,The Lady in the Morgue,Death in a Lonely Room,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.1111111111111111,0.20000000000000004,0.05372849659117709,0.414762407541275
113,P1,author,19810,single,Q1,What book has Annette von Droste-Hülshoff written?,Die Judenbuche,Die Judenbuche,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
